interval_qps l0_files total_mem_size pending_bytes
12.02 12 69.5 68.85
6.51 12 76.3 68.85
6.3 12 82.88 68.75
7.98 13 26.2 68.86
8.12 13 34.68 68.86
8.13 13 43.17 68.86
8.13 13 51.66 68.86
8.13 13 60.15 68.86
7.43 13 67.91 68.86
6.5 13 74.71 68.86
6.5 13 81.5 68.86
6.51 13 88.29 68.86
7.88 11 31.51 68.96
8.12 11 39.99 68.96
7.93 11 48.27 68.96
9.16 11 57.84 68.96
7.87 11 66.06 68.96
6.99 11 73.35 68.88
8.06 12 16.75 68.99
8.12 12 25.23 68.99
8.13 12 33.73 68.99
8.12 12 42.21 68.91
8.13 12 50.69 68.91
8.13 12 59.19 68.91
7.61 12 67.13 68.81
5.88 12 73.27 68.81
6.47 13 15.02 69.02
5.55 13 20.81 68.92
6.5 13 27.6 68.92
6.51 13 34.4 68.92
7.26 13 41.98 68.82
8.13 13 50.47 68.82
8.13 13 58.96 68.82
7.65 13 66.94 68.72
6.5 13 73.73 68.72
6.01 14 14.99 68.93
5.2 14 20.43 68.93
6.38 14 27.09 68.83
6.51 14 33.89 68.83
6.77 11 40.96 68.83
8.13 11 49.45 68.83
8.11 11 57.92 68.73
7.86 11 66.13 68.73
6.5 11 72.92 68.73
6.28 12 14.46 68.94
5.2 12 19.9 68.94
5.95 12 26.11 68.84
6.8 12 33.21 68.74
6.77 12 40.28 68.74
11.24 12 52.02 68.74
8.13 12 60.51 68.74
7.36 12 68.2 68.74
6.5 12 74.99 68.74
30.9 13 42.25 68.74
8.13 13 50.74 68.74
8.13 13 59.23 68.74
7.6 13 67.17 68.74
6.5 13 73.96 68.74
6.24 13 80.48 68.74
7.52 14 23.32 68.76
8.12 14 31.8 68.76
8.13 14 40.29 68.76
8.12 14 48.78 68.76
8.13 14 57.27 68.76
7.23 14 64.82 68.76
9.59 14 74.83 68.66
7.17 15 17.3 68.77
6.51 15 24.1 68.77
6.5 15 30.89 68.77
8.11 12 39.36 68.77
8.13 12 47.85 68.77
8.13 12 56.34 68.77
8.13 12 64.83 68.77
6.53 12 71.65 68.77
55.9 12 130.03 68.67
3.69 13 68.86 68.77
8.13 13 77.36 68.77
7.82 14 20.51 68.99
6.51 14 27.31 68.99
5.59 14 33.15 68.99
7.66 14 41.15 68.88
8.13 14 49.64 68.88
8.12 14 58.12 68.78
7.82 14 66.28 68.78
6.5 14 73.07 68.78
6.5 14 79.86 68.78
3.92 15 18.94 68.99
7.29 15 26.56 68.89
6.79 15 33.67 68.79
8.13 15 42.2 68.79
8.13 15 50.72 68.79
8.13 15 59.24 68.79
6.98 15 66.56 68.79
6.5 15 73.35 68.79
19.02 16 28.19 68.79
8.13 16 36.68 68.79
8.13 16 45.17 68.79
8.14 16 53.66 68.79
8.11 13 62.14 68.79
6.25 13 68.67 68.79
7.75 13 76.76 68.79
6.41 14 18.44 69.01
106.85 6 130.03 68.08
112.19 8 117.17 67.87
74.58 9 130.03 67.48
62.25 10 130.03 66.87
124.51 12 130.03 66.37
0.0 12 130.03 66.37
0.0 12 130.03 66.37
62.26 13 130.03 66.59
0.0 13 130.03 66.51
62.25 14 130.03 66.65
0.0 14 130.03 66.65
0.0 14 130.03 66.65
62.26 15 130.03 66.86
0.0 16 65.02 67.07
62.26 16 130.03 66.77
62.26 17 130.03 66.84
0.0 17 130.03 66.84
62.25 18 130.03 67.05
0.0 18 130.03 67.05
62.25 19 130.03 66.88
0.0 19 130.03 66.88
4.01 20 69.21 67.1
7.28 20 76.81 67.1
6.43 21 18.52 67.15
5.2 21 23.95 67.15
6.31 21 30.54 67.0
6.81 21 37.65 66.93
8.14 21 46.15 66.93
8.1 21 54.61 66.78
8.11 21 63.08 66.63
6.88 21 70.26 66.63
5.74 22 11.24 66.84
5.42 22 16.9 66.69
7.68 22 24.92 66.69
9.18 22 34.51 66.53
8.13 22 43.0 66.53
8.12 22 51.48 66.45
8.1 22 59.93 66.22
7.47 22 67.73 66.22
6.33 23 9.33 66.44
4.8 23 14.34 66.44
6.8 23 21.44 66.13
6.51 23 28.24 66.13
6.5 23 35.03 66.13
6.5 23 41.82 66.13
7.89 23 50.06 66.05
8.11 23 58.53 65.74
7.74 23 66.61 65.74
6.55 24 8.43 65.87
6.2 24 14.9 65.87
8.33 24 23.61 65.79
8.12 24 32.08 65.63
8.11 24 40.55 65.39
7.74 24 48.63 65.39
8.54 24 57.56 65.39
7.92 24 65.83 65.39
6.5 24 72.63 65.39
6.5 24 79.41 65.39
6.5 24 86.2 65.39
6.51 24 93.0 65.39
3.56 24 96.72 65.39
14.14 24 111.48 65.31
8.12 24 119.96 65.31
24.82 7 80.88 65.43
47.07 7 130.03 65.43
6.88 8 72.2 65.65
55.37 8 130.03 65.65
0.0 9 65.01 65.76
62.26 9 130.03 65.76
0.0 9 130.03 65.61
62.25 10 130.03 65.59
0.0 10 130.03 65.59
62.25 11 130.03 65.81
0.0 11 130.03 65.81
0.0 11 130.03 65.71
48.01 12 115.15 65.82
14.24 12 130.03 65.82
0.0 12 130.03 65.82
0.0 12 130.03 65.82
62.25 13 130.03 65.93
0.0 13 130.03 65.83
62.25 14 130.03 66.04
0.0 14 130.03 66.04
62.25 15 130.03 66.17
0.0 15 130.03 66.17
62.25 16 130.03 66.38
25.62 17 91.77 66.49
36.49 17 130.03 66.49
0.0 17 130.03 66.39
0.0 17 130.03 66.39
62.25 18 130.03 66.61
0.0 18 130.03 66.61
62.25 19 130.03 66.73
0.0 19 130.03 66.73
7.2 20 72.53 66.94
8.11 20 81.01 66.84
6.38 21 22.66 66.95
8.08 21 31.1 66.95
8.7 21 40.19 66.95
9.28 21 49.88 66.85
8.12 21 58.36 66.85
7.77 21 66.47 66.75
6.5 21 73.26 66.75
5.61 22 14.11 66.96
