interval_qps l0_files total_mem_size pending_bytes
36.34 4 30.5 69.04
65.89 5 34.29 69.02
64.19 6 36.31 68.52
122.59 8 34.31 69.16
121.87 4 31.56 69.45
60.62 5 29.85 69.05
68.74 6 36.62 68.94
66.94 7 41.51 68.97
183.32 3 102.93 66.4
15.13 4 53.72 69.29
56.97 5 48.2 68.8
57.59 6 43.33 68.94
56.32 1 37.14 66.75
182.73 4 32.92 70.02
8.1 4 41.38 69.34
54.92 5 33.72 69.32
61.68 6 33.12 68.92
154.1 8 64.02 68.59
103.3 4 41.88 69.31
48.14 5 27.14 69.27
55.5 5 85.1 68.6
90.58 7 49.67 69.07
62.57 8 50.0 68.94
123.68 4 49.13 69.37
46.11 5 32.27 69.29
61.63 6 31.62 69.08
64.3 7 33.75 68.75
88.9 2 61.58 66.19
117.76 4 54.52 69.03
42.54 5 33.93 69.12
77.35 6 49.71 68.65
50.85 2 37.79 68.9
98.61 3 75.77 68.61
147.63 4 34.9 69.99
8.08 4 43.34 69.22
50.94 5 31.52 68.9
66.38 5 100.85 67.88
66.7 7 40.48 68.89
130.64 3 46.88 66.08
59.72 4 44.24 69.23
49.91 5 31.35 68.87
61.3 6 30.36 68.9
64.57 7 32.78 68.78
160.08 3 69.94 65.85
51.93 4 59.16 69.3
36.28 5 32.03 68.95
96.82 6 68.13 68.01
73.89 7 80.27 68.38
147.9 4 39.9 69.37
8.11 4 48.36 68.76
81.5 5 68.47 68.5
89.88 7 32.3 68.87
59.39 8 29.31 68.84
126.84 4 31.74 69.36
8.09 4 40.19 68.75
114.53 6 29.77 69.16
107.46 7 76.98 68.58
56.18 2 70.64 65.76
92.54 4 37.24 68.78
44.36 4 83.58 67.97
78.34 6 35.37 68.86
76.95 7 50.72 68.32
167.0 4 30.08 69.57
8.1 4 38.54 68.93
105.58 5 83.79 68.44
79.76 6 102.07 67.86
76.51 8 51.94 69.04
109.41 4 36.17 69.24
72.0 4 111.37 68.6
71.62 6 56.14 69.53
56.64 7 50.28 68.79
128.04 3 53.96 65.64
40.59 4 31.34 69.1
63.52 5 32.66 68.78
122.4 6 95.47 68.45
55.63 7 88.55 68.3
125.47 4 24.53 69.63
8.09 4 32.98 68.89
89.8 5 61.75 68.57
60.56 6 59.98 68.25
133.2 2 69.05 66.51
89.14 4 32.12 69.62
51.85 4 86.27 68.68
72.54 6 31.99 69.25
76.29 7 46.66 68.65
65.49 8 50.03 68.53
109.49 4 34.35 69.0
58.9 5 30.85 69.04
67.42 6 36.25 69.08
59.59 7 33.46 69.0
130.22 3 39.42 66.18
59.25 4 36.27 69.65
61.64 5 35.63 69.32
88.28 6 62.81 68.71
107.28 8 44.82 69.14
66.94 3 49.8 68.81
47.95 4 34.86 68.75
121.63 4 31.85 69.42
71.22 4 106.23 68.69
62.82 6 41.8 68.95
65.99 7 45.7 68.82
135.44 3 57.12 66.24
48.5 4 42.76 69.19
59.1 5 39.46 68.87
89.98 6 68.41 68.13
90.28 8 32.66 69.26
103.22 3 75.45 65.55
24.02 4 35.52 68.85
70.44 5 44.08 68.53
97.26 6 80.64 68.2
89.99 8 44.59 68.63
116.38 4 36.09 69.57
16.87 4 53.71 68.57
103.75 6 32.04 68.97
103.53 7 75.15 68.63
79.04 3 27.66 66.06
66.66 4 32.26 68.99
62.5 5 32.52 69.34
62.17 6 32.43 68.98
65.47 7 35.79 68.87
103.93 2 79.31 66.29
86.7 4 39.83 69.68
53.45 5 30.63 69.3
66.15 6 34.7 68.77
113.05 8 22.75 69.22
74.0 3 35.01 65.57
95.11 4 69.34 68.7
63.9 5 71.05 68.46
86.59 7 31.46 68.7
67.87 8 37.32 68.52
120.82 4 33.47 69.31
25.89 4 60.51 68.45
101.45 6 36.43 69.43
60.39 7 34.49 68.84
138.02 3 48.6 66.02
53.73 4 39.7 69.17
54.9 5 32.02 68.95
60.76 6 30.47 69.11
68.34 1 36.82 66.92
180.48 4 30.26 70.22
8.08 4 38.71 69.09
69.6 5 46.38 68.54
114.02 7 35.51 69.08
74.61 2 48.41 66.19
108.76 4 31.96 69.04
31.17 4 64.52 68.41
95.45 6 34.17 68.86
83.75 7 56.63 68.69
177.01 4 46.44 69.93
8.09 4 54.88 69.14
52.87 5 45.08 68.81
102.52 6 87.14 68.55
70.25 8 30.47 69.26
126.79 4 32.86 69.65
8.09 4 41.31 68.84
54.92 5 33.65 68.77
117.11 6 90.94 68.18
72.98 8 37.13 68.86
117.6 4 29.92 69.3
8.11 4 38.39 68.76
115.73 6 29.22 69.29
67.02 7 34.2 69.21
80.78 2 53.55 66.62
105.78 4 34.0 69.76
30.97 4 66.35 68.56
91.94 6 32.59 69.56
61.63 7 31.94 69.06
123.76 3 31.16 66.5
61.89 4 30.78 69.26
56.97 5 25.26 68.98
82.59 6 46.5 68.68
108.74 8 30.04 69.34
109.36 3 79.23 66.01
24.38 4 39.67 69.49
52.1 5 29.07 68.85
66.72 6 33.88 68.27
121.2 8 30.42 69.41
80.37 3 49.34 65.73
48.09 4 34.55 69.31
58.33 5 30.45 68.79
109.76 6 80.06 67.87
84.27 8 38.04 68.72
119.98 4 33.32 69.27
47.15 4 82.56 68.58
74.96 6 30.81 68.92
95.81 7 65.86 68.32
90.02 9 29.84 68.7
84.79 4 53.37 68.88
38.38 5 28.43 68.65
61.49 6 27.63 68.78
70.41 7 36.15 68.34
181.0 4 30.13 69.59
8.11 4 38.59 69.18
61.37 5 37.68 68.53
59.59 6 34.9 68.75
123.94 8 34.31 69.04
124.72 4 34.53 69.6
8.1 4 42.99 68.74
72.66 5 53.86 68.13
69.76 6 61.7 67.84
96.32 2 32.26 66.12
119.78 4 27.33 69.24
26.18 4 54.67 68.58
112.42 6 42.09 69.32
74.32 7 54.69 68.74
115.04 3 44.8 66.38
