interval_qps l0_files total_mem_size pending_bytes
82.31 12 130.03 60.75
62.25 13 130.03 60.96
62.25 14 130.03 61.0
0.0 14 130.03 61.0
62.25 15 130.03 61.13
38.8 16 105.54 61.18
23.45 16 130.03 61.18
62.26 17 130.03 61.38
16.38 18 82.12 61.36
77.32 19 97.85 61.56
31.39 20 65.62 61.46
2.98 20 68.73 61.46
2.39 21 6.21 61.67
3.02 21 9.37 61.36
4.97 21 14.57 61.13
5.82 21 20.65 61.13
5.83 21 26.73 61.13
5.83 21 32.82 61.13
6.08 21 39.16 61.05
7.28 21 46.76 61.05
7.28 5 54.36 60.89
72.46 5 130.03 60.89
62.26 6 130.03 61.01
62.25 7 130.03 61.05
62.25 8 130.03 61.26
15.91 9 81.63 61.38
46.34 9 130.03 61.38
62.25 10 130.03 61.58
62.25 11 130.03 61.79
62.25 12 130.03 61.58
0.0 12 130.03 61.58
62.26 13 130.03 61.78
62.26 14 130.03 61.57
0.0 14 130.03 61.57
62.25 15 130.03 61.77
62.25 16 130.03 61.89
0.0 16 130.03 61.89
62.25 17 130.03 62.09
0.0 17 130.03 62.09
62.25 18 130.03 61.96
15.97 19 81.69 62.16
46.29 19 130.03 62.16
3.74 20 68.92 62.28
7.8 21 12.05 62.48
6.5 21 18.84 62.48
7.66 21 26.84 62.15
7.12 21 34.27 62.15
9.13 21 43.81 62.15
8.13 21 52.29 62.15
7.55 21 60.17 62.15
8.74 21 69.3 62.15
4.82 21 74.34 62.15
8.58 21 83.3 62.15
107.0 9 130.03 62.34
124.51 11 130.03 62.75
62.25 12 130.03 62.78
62.25 10 130.03 62.98
62.25 11 130.03 63.19
62.26 12 130.03 63.31
0.0 12 130.03 63.31
62.26 13 130.03 63.51
50.84 14 118.11 63.63
11.42 14 130.03 63.63
0.0 14 130.03 63.63
0.0 14 130.03 63.63
62.25 12 130.03 63.83
0.0 12 130.03 63.83
62.25 13 130.03 64.04
62.25 14 130.03 64.15
53.34 15 120.72 64.35
8.91 15 130.03 64.35
62.25 16 130.03 64.56
62.26 17 130.03 64.67
0.0 17 130.03 64.67
0.0 17 130.03 64.67
0.0 17 130.03 64.67
0.0 17 130.03 64.67
62.25 13 130.03 64.87
0.0 13 130.03 64.87
62.25 14 130.03 65.08
1.13 15 66.2 65.28
61.12 15 130.03 65.28
62.26 16 130.03 63.42
0.0 16 130.03 63.42
0.0 16 130.03 63.42
0.0 16 130.03 63.42
62.25 13 130.03 63.63
57.5 14 125.06 63.74
4.76 14 130.03 63.74
0.0 14 130.03 63.74
0.0 14 130.03 63.74
0.0 14 130.03 63.74
0.0 14 130.03 63.74
3.92 15 69.11 63.95
58.34 15 130.03 63.95
0.0 15 130.03 63.95
0.0 15 130.03 63.95
0.0 15 130.03 63.95
0.0 15 130.03 63.95
62.25 12 130.03 64.05
62.25 13 130.03 64.25
9.78 14 75.23 64.46
114.73 15 130.03 64.48
0.0 15 130.03 64.48
0.0 15 130.03 64.48
36.15 12 102.77 64.68
88.36 13 130.03 64.79
0.0 13 130.03 64.79
62.26 14 130.03 65.0
62.26 15 130.03 65.11
0.0 15 130.03 65.11
0.0 15 130.03 65.11
62.25 12 130.03 65.23
50.95 13 118.23 65.43
11.3 13 130.03 65.43
51.83 14 119.15 65.64
19.42 15 74.42 65.66
53.25 15 130.03 65.66
0.0 15 130.03 65.66
0.0 15 130.03 65.66
42.16 13 109.04 65.87
20.1 13 130.03 65.87
62.26 14 130.03 65.98
0.0 14 130.03 65.98
0.0 14 130.03 65.98
0.0 14 130.03 65.98
19.36 15 85.23 66.18
42.73 15 130.03 66.18
0.0 15 130.03 66.18
0.0 15 130.03 66.18
62.25 13 130.03 66.29
0.0 13 130.03 66.29
62.25 14 130.03 66.49
62.25 15 130.03 66.7
0.0 15 130.03 66.7
62.26 16 130.03 66.72
0.0 16 130.03 66.72
0.0 16 130.03 66.72
0.0 16 130.03 66.72
62.25 13 130.03 66.92
62.25 14 130.03 67.04
0.0 14 130.03 67.04
62.26 15 130.03 67.24
35.6 16 102.19 67.35
26.66 16 130.03 67.35
0.0 16 130.03 67.35
60.35 14 128.05 67.46
1.9 14 130.03 67.46
62.26 15 130.03 67.67
0.0 15 130.03 67.67
62.25 16 130.03 67.87
62.25 17 130.03 67.89
62.25 15 130.03 68.09
124.51 17 130.03 68.41
0.0 17 130.03 68.41
62.25 18 130.03 68.53
0.0 18 130.03 68.53
0.0 18 130.03 68.53
62.25 16 130.03 68.64
0.0 16 130.03 68.64
3.48 17 68.64 68.84
7.28 17 76.25 68.84
6.4 18 17.92 68.86
5.97 18 24.15 68.86
11.13 18 35.78 68.86
8.11 15 44.25 68.86
8.12 15 52.73 68.77
8.14 15 61.22 68.77
6.71 15 68.23 68.77
7.46 15 76.02 68.77
6.51 15 82.82 68.77
6.5 15 89.6 68.77
6.51 15 96.4 68.77
6.5 15 103.18 68.77
6.5 15 109.97 68.77
6.51 15 116.77 68.77
6.5 15 123.56 68.77
6.46 12 65.29 68.87
6.13 13 6.68 69.07
5.2 13 12.11 69.07
5.56 13 17.92 68.89
8.12 13 26.4 68.89
8.14 13 34.9 68.89
8.12 13 43.38 68.89
8.13 13 51.87 68.89
74.84 13 130.03 68.7
5.24 14 70.49 68.9
7.6 15 13.42 69.11
6.85 15 20.57 68.92
8.13 15 29.06 68.92
8.13 15 37.55 68.92
8.12 15 46.04 68.92
8.12 12 54.52 68.92
8.12 12 62.99 68.83
6.89 12 70.19 68.83
6.5 13 11.96 68.95
7.04 13 19.32 68.85
8.12 13 27.8 68.85
8.13 13 36.29 68.85
8.13 13 44.78 68.76
10.44 13 55.68 68.66
71.2 13 130.03 68.66
0.0 13 130.03 68.66
6.34 14 71.64 68.87
8.33 14 80.34 68.87
6.53 15 22.15 68.98
8.02 15 30.52 68.89
45.6 8 78.14 68.36
68.42 9 84.58 67.93
101.8 10 125.89 67.9
3.97 10 130.03 67.9
62.25 11 130.03 68.02
2.36 12 67.48 68.07
59.89 12 130.03 68.07
62.26 13 130.03 68.2
0.0 13 130.03 68.2
62.25 14 130.03 68.26
1.06 15 66.13 68.4
60.94 15 130.03 68.4
62.26 16 130.03 68.53
2.32 17 67.43 68.73
8.12 17 75.92 68.73
114.08 18 130.03 68.48
62.25 19 130.03 68.69
0.0 19 130.03 68.69
6.47 20 71.78 68.82
8.13 20 80.27 68.82
7.1 21 22.67 68.68
8.12 21 31.15 68.53
8.13 21 39.64 68.53
6.46 21 46.38 68.53
11.53 21 58.43 68.53
7.76 21 66.53 68.46
6.5 21 73.32 68.46
6.73 21 80.34 68.38
109.83 8 130.03 68.58
112.32 10 117.3 68.68
12.14 10 130.03 68.68
7.51 11 72.86 68.79
7.19 12 15.35 68.99
7.37 12 23.05 68.9
8.11 12 31.53 68.8
7.72 12 39.6 68.8
54.78 12 96.81 68.72
31.81 12 130.03 68.72
5.02 13 70.26 68.79
7.92 14 13.52 68.99
6.5 14 20.31 68.99
7.92 14 28.59 68.9
7.35 14 36.26 68.81
8.9 14 45.56 68.81
80.88 14 130.03 68.71
3.35 15 68.51 68.83
6.98 16 10.78 68.95
8.13 16 19.27 68.95
8.12 16 27.75 68.85
6.95 16 35.01 68.85
9.09 16 44.5 68.76
81.9 16 130.03 68.66
0.0 16 130.03 68.66
3.07 17 68.22 68.87
7.63 17 76.19 68.87
8.61 18 20.16 68.98
6.73 18 27.19 68.89
8.12 18 35.67 68.8
90.35 18 130.03 68.7
4.85 19 70.08 68.91
8.48 20 13.92 69.02
6.58 20 20.8 68.93
8.13 20 29.28 68.93
8.13 20 37.77 68.93
8.13 20 46.27 68.93
8.86 20 55.52 68.93
8.13 20 64.01 68.93
7.34 20 71.67 68.83
8.11 10 80.15 68.83
6.5 11 21.92 69.03
6.61 11 28.82 68.94
8.13 11 37.31 68.94
8.11 11 45.78 68.84
8.13 11 54.27 68.84
8.12 11 62.75 68.75
6.93 11 69.99 68.75
8.05 12 13.38 68.86
8.14 12 21.88 68.86
6.91 12 29.1 68.86
9.45 12 38.98 68.76
8.13 12 47.47 68.76
79.06 12 130.03 68.67
3.24 13 68.4 68.88
7.68 14 11.4 68.99
6.91 14 18.62 68.9
8.13 14 27.1 68.9
8.13 14 35.6 68.9
8.12 11 44.07 68.9
8.12 11 52.55 68.81
7.09 11 59.96 68.81
8.14 11 68.47 68.72
7.48 12 11.27 68.84
8.13 12 19.75 68.84
8.13 12 28.24 68.84
8.12 12 36.72 68.75
89.35 12 130.03 68.66
2.84 13 67.98 68.87
8.12 13 76.47 68.87
6.89 14 18.65 68.98
7.2 14 26.17 68.89
8.12 14 34.65 68.89
8.13 14 43.14 68.89
8.11 14 51.62 68.79
8.13 14 60.11 68.79
66.95 14 130.03 68.69
0.0 14 130.03 68.69
6.13 15 71.42 68.9
8.1 16 14.87 69.01
8.12 16 23.35 69.01
8.14 16 31.84 69.01
7.46 16 39.63 69.01
9.07 12 49.1 68.91
8.14 12 57.6 68.91
7.91 12 65.86 68.91
6.43 13 7.57 69.12
5.81 13 13.64 68.92
8.13 13 22.13 68.92
8.12 13 30.61 68.82
8.13 13 39.1 68.82
8.13 13 47.59 68.82
78.94 13 130.03 68.72
0.09 14 65.1 68.93
8.13 14 73.6 68.93
8.09 15 17.03 69.04
8.13 15 25.52 69.04
8.12 15 34.0 68.94
8.13 15 42.49 68.94
8.12 15 50.98 68.94
8.12 15 59.46 68.94
7.56 15 67.36 68.94
6.5 16 9.13 69.04
7.29 16 16.74 68.95
6.03 16 23.04 68.95
10.22 16 33.72 68.95
8.11 13 42.19 68.95
7.85 13 50.39 68.85
8.41 13 59.17 68.85
7.62 13 67.13 68.85
6.04 14 8.42 68.86
7.46 14 16.22 68.86
7.94 14 24.51 68.76
8.97 14 33.88 68.76
8.13 14 42.37 68.76
8.0 14 50.72 68.76
9.61 14 60.75 68.76
7.3 15 3.36 68.97
7.34 12 11.02 68.86
8.13 12 19.51 68.86
105.83 12 130.03 68.67
5.48 13 70.74 68.87
7.25 14 13.29 68.99
8.11 14 21.76 68.88
8.13 14 30.25 68.88
8.11 14 38.72 68.78
42.9 14 83.53 68.68
48.23 15 69.07 68.79
6.62 16 10.97 69.0
7.31 13 18.6 69.0
8.12 13 27.08 68.9
8.12 13 35.57 68.9
8.12 13 44.05 68.9
20.08 13 65.02 68.7
62.25 13 130.03 68.7
2.57 14 67.7 68.91
8.13 14 76.19 68.91
6.59 15 18.06 69.12
8.04 15 26.46 68.91
8.13 15 34.95 68.91
8.13 15 43.44 68.91
8.12 15 51.92 68.91
8.13 15 60.42 68.91
7.37 15 68.11 68.81
6.51 15 74.91 68.81
8.69 16 18.97 68.92
8.13 16 27.46 68.92
8.12 16 35.94 68.83
8.12 16 44.42 68.72
8.13 16 52.91 68.72
8.11 13 61.38 68.72
7.2 13 68.89 68.72
5.88 14 10.02 68.93
5.2 14 15.45 68.93
4.45 14 20.1 68.93
6.73 14 27.13 68.83
6.5 14 33.92 68.73
8.13 14 42.41 68.73
8.13 14 50.9 68.73
8.13 14 59.39 68.73
67.64 14 130.03 68.62
6.32 15 71.61 68.73
6.87 16 13.77 68.94
6.5 16 20.56 68.94
8.1 16 29.02 68.84
8.12 16 37.49 68.74
8.13 16 45.98 68.74
80.5 17 65.03 68.74
7.98 18 8.35 68.95
6.5 18 15.14 68.95
6.59 18 22.02 68.85
8.94 18 31.35 68.75
8.13 18 39.84 68.75
8.13 18 48.33 68.75
8.13 14 56.81 68.75
7.86 14 65.02 68.75
6.44 15 6.72 68.96
5.8 15 12.77 68.86
7.66 15 20.78 68.76
8.13 15 29.27 68.76
8.13 15 37.76 68.76
8.13 15 46.25 68.76
8.13 15 54.74 68.76
8.12 15 63.23 68.76
63.97 12 130.03 68.66
5.81 13 71.08 68.87
7.89 14 14.31 69.08
6.51 14 21.1 69.08
6.5 14 27.89 69.08
6.66 14 34.84 83.91
7.96 14 43.16 82.38
8.1 5 51.62 81.03
7.65 5 59.62 77.55
7.28 5 67.22 75.4
6.5 6 8.99 75.59
7.43 6 16.75 75.44
8.12 6 25.23 75.44
8.13 6 33.72 75.44
7.36 6 41.41 75.2
8.86 6 50.66 75.04
8.13 6 59.15 75.04
7.59 6 67.08 75.04
5.43 7 7.74 75.01
5.2 7 13.17 75.01
5.2 7 18.6 75.01
6.18 7 25.06 74.84
6.91 7 32.27 74.45
8.12 7 40.75 74.45
8.12 7 49.23 74.37
8.12 7 57.71 73.97
7.89 7 65.95 73.73
6.49 8 7.72 73.78
6.5 8 14.5 73.7
6.51 8 21.3 73.23
6.65 8 28.24 73.14
8.12 8 36.72 72.98
8.13 8 45.21 72.98
8.05 4 53.62 72.5
8.13 4 62.11 72.5
6.28 4 68.67 72.07
7.24 5 11.22 72.19
6.51 5 18.02 72.09
8.13 5 26.5 72.09
8.12 5 34.99 71.88
8.13 5 43.48 71.88
8.12 5 51.96 71.78
8.12 5 60.44 71.78
7.99 5 68.79 71.26
8.13 5 77.28 71.26
6.69 6 19.25 71.55
7.69 6 27.28 71.32
8.13 6 35.77 71.32
8.11 6 44.24 71.1
8.13 6 52.73 71.1
8.11 6 61.19 70.88
6.22 6 67.69 70.88
7.59 7 10.6 71.07
6.77 7 17.67 71.07
7.33 7 25.32 70.95
8.12 7 33.79 70.84
8.12 7 42.28 70.72
7.32 7 49.92 70.61
8.94 7 59.25 70.61
7.28 7 66.85 70.49
6.81 8 8.95 70.67
6.51 8 15.74 70.67
6.5 8 22.53 70.67
8.06 8 30.95 70.55
8.12 8 39.43 70.44
8.12 8 47.91 70.32
8.12 8 56.39 70.2
8.12 8 64.87 70.2
6.52 9 6.67 70.38
6.89 9 13.86 70.26
8.13 9 22.35 70.26
8.13 9 30.83 70.14
8.12 9 39.31 70.02
8.13 9 47.8 70.02
8.11 9 56.28 69.9
8.12 9 64.75 69.77
6.0 10 6.0 69.95
7.56 10 13.9 69.82
8.12 10 22.39 69.7
7.24 10 29.94 69.58
8.82 10 39.15 69.58
9.24 10 48.8 69.45
8.18 10 57.35 69.33
7.73 10 65.42 69.2
6.72 11 7.43 69.37
6.51 11 14.22 69.37
7.53 11 22.08 69.11
8.11 11 30.56 68.99
8.12 11 39.04 68.86
8.13 11 47.53 68.86
8.12 11 56.01 68.75
70.88 11 130.03 68.63
7.08 12 72.41 68.92
8.09 13 15.85 69.1
8.12 13 24.32 68.98
8.13 13 32.81 68.98
8.12 13 41.29 68.86
8.13 13 49.78 68.86
8.12 13 58.26 68.73
7.78 13 66.39 68.73
8.76 14 10.53 68.89
8.13 14 19.02 68.76
7.47 14 26.82 68.76
98.83 14 130.03 68.5
4.09 15 69.29 68.8
7.41 16 12.01 69.09
7.2 16 19.52 68.83
7.9 16 27.78 68.83
8.36 16 36.5 68.83
8.13 16 44.99 68.83
8.13 16 53.48 68.83
71.46 16 128.11 68.69
3.6 7 66.86 68.98
8.14 7 75.36 68.98
7.9 3 18.6 68.99
44.45 3 65.02 68.23
62.26 3 130.03 68.23
62.25 4 130.03 68.32
0.0 4 130.03 68.32
62.25 5 130.03 68.61
0.0 5 130.03 68.61
62.25 6 130.03 68.59
0.0 6 130.03 68.59
7.68 7 73.03 68.88
8.13 7 81.52 68.88
4.87 8 21.59 69.01
7.0 8 28.9 68.85
96.84 8 130.03 68.69
4.18 9 69.38 68.9
7.33 10 12.02 69.03
5.39 10 17.64 68.94
6.59 10 24.53 68.78
8.13 10 33.02 68.78
92.89 10 130.03 68.69
3.41 11 68.58 68.82
8.12 11 77.07 68.82
6.04 12 18.36 69.03
8.17 12 26.89 68.86
8.11 12 35.37 68.77
28.39 12 65.01 68.59
62.25 12 130.03 68.59
5.79 13 71.06 68.84
7.96 14 14.35 69.13
7.05 14 21.71 68.95
8.11 14 30.19 68.86
8.13 14 38.68 68.86
87.47 14 130.03 68.68
0.0 14 130.03 68.68
6.76 15 72.08 68.89
7.29 16 14.67 69.19
7.2 16 22.19 69.01
8.12 16 30.67 68.91
8.13 16 39.15 68.91
7.51 16 47.0 68.91
8.27 16 55.63 68.73
71.24 16 130.03 68.64
4.11 17 69.31 68.94
7.92 18 12.57 69.06
7.47 18 20.37 68.97
6.37 18 27.02 68.79
98.63 18 130.03 68.69
2.48 19 67.61 69.0
8.14 19 76.1 69.0
8.12 19 84.59 69.0
8.13 19 93.08 69.0
4.79 19 98.08 69.0
11.81 19 110.42 69.0
6.06 20 51.73 69.3
8.14 20 60.23 69.3
4.21 20 64.62 69.2
6.57 20 71.49 69.2
6.5 20 78.28 69.2
7.9 5 21.52 69.4
8.13 5 30.01 69.4
8.13 5 38.49 69.4
8.11 5 46.96 69.18
8.1 5 55.42 68.96
8.13 5 63.91 68.96
6.43 5 70.63 68.96
6.5 6 12.4 69.14
8.05 6 20.81 69.01
8.12 6 29.29 68.88
8.12 6 37.77 68.76
8.13 6 46.26 68.76
8.13 6 54.75 68.76
72.08 6 130.03 68.63
2.7 7 67.84 68.8
8.15 8 11.33 68.99
8.12 8 19.81 68.86
8.12 8 28.3 68.86
7.83 8 36.48 68.73
89.59 8 130.03 68.6
0.0 8 130.03 68.6
6.61 9 71.92 68.9
8.07 10 15.33 69.08
6.86 10 22.49 68.94
8.03 10 30.87 68.81
88.14 10 122.92 68.68
6.81 10 130.03 68.68
7.87 11 73.24 68.98
6.49 12 15.0 69.16
7.85 12 23.2 69.04
8.13 12 31.69 69.04
8.12 12 40.18 69.04
7.06 12 47.55 68.91
9.26 12 57.23 68.79
7.99 12 65.57 68.79
7.23 13 8.11 68.97
8.12 13 16.59 68.86
8.13 13 25.08 68.86
8.12 13 33.56 68.73
61.04 13 97.31 68.62
31.33 13 130.03 68.62
6.06 14 71.35 68.92
7.97 15 14.65 69.09
8.12 15 23.13 68.95
8.14 15 31.63 68.95
94.22 15 130.03 68.68
0.21 16 65.24 68.98
8.12 16 73.72 68.98
6.93 17 15.94 69.15
8.12 17 24.42 69.02
8.13 17 32.91 69.02
7.57 17 40.82 69.02
9.11 17 50.33 69.02
8.11 17 58.8 68.75
7.43 17 66.56 68.75
5.82 18 7.63 69.06
5.91 13 13.8 68.66
111.28 14 65.02 68.96
6.7 15 7.0 69.27
5.2 15 12.43 69.27
5.2 15 17.87 69.27
5.2 15 23.3 69.27
5.1 15 28.62 69.17
8.12 15 37.1 69.04
8.12 15 45.59 69.04
8.12 3 54.07 69.03
7.9 3 62.32 68.86
8.06 4 5.72 69.1
6.5 4 12.51 69.1
6.5 4 19.3 69.1
6.73 4 26.33 68.93
9.32 4 36.06 68.83
8.12 4 44.54 68.83
8.13 4 53.04 68.83
73.73 4 130.03 68.65
5.28 5 70.53 68.86
7.33 6 13.17 69.07
8.01 6 21.54 68.89
8.13 6 30.03 68.89
95.76 6 130.03 68.7
0.0 6 130.03 68.7
7.78 8 8.12 69.31
7.61 8 16.07 69.14
8.62 8 25.08 69.14
8.11 8 33.54 69.05
8.11 8 42.02 68.85
8.12 8 50.5 68.85
8.13 8 58.98 68.76
7.66 8 66.98 68.76
6.5 8 73.77 68.76
5.2 9 14.19 68.88
5.55 9 19.98 68.77
6.5 9 26.77 68.77
98.79 9 129.94 68.56
2.39 10 67.42 68.88
8.13 10 75.9 68.88
8.09 11 19.34 69.09
8.13 11 27.84 69.09
6.32 11 34.44 68.88
9.91 11 44.78 68.77
8.12 11 53.27 68.77
8.13 11 61.76 68.77
6.54 11 68.59 68.77
7.64 3 11.55 68.97
6.94 3 18.8 68.86
8.11 3 27.27 68.75
8.13 3 35.76 68.75
90.27 3 130.03 68.62
0.0 3 130.03 68.62
6.99 4 72.31 68.93
7.1 5 14.72 69.12
6.78 5 21.8 68.99
8.13 5 30.29 68.99
8.13 5 38.78 68.99
8.12 5 47.26 68.85
8.11 5 55.73 68.73
7.51 5 63.57 68.73
7.27 5 71.18 68.73
8.6 6 15.15 68.92
47.75 6 65.01 68.71
66.56 8 4.5 69.33
5.58 8 10.33 69.2
5.67 8 16.25 69.06
9.82 8 26.5 69.06
8.13 8 34.99 68.91
8.12 8 43.47 68.77
8.13 8 51.96 68.77
7.2 8 59.48 68.77
53.04 8 114.87 68.63
16.23 9 66.81 68.81
8.13 9 75.3 68.81
6.55 10 17.13 69.12
6.71 10 24.14 68.98
8.12 10 32.62 68.84
8.12 10 41.11 68.84
8.13 10 49.6 68.84
8.13 10 58.09 68.84
68.89 11 65.01 68.88
5.98 12 6.25 69.08
6.5 12 13.03 69.08
6.7 12 20.03 68.95
7.81 12 28.19 68.95
8.44 12 37.0 68.82
8.13 12 45.49 68.82
8.13 12 53.98 68.82
72.82 12 130.03 68.67
0.0 12 130.03 68.67
7.65 13 73.01 68.99
6.62 14 14.9 69.15
7.01 11 22.23 68.92
9.11 11 31.75 68.78
31.72 11 64.87 68.69
62.39 11 130.03 68.69
7.32 12 72.66 68.86
8.1 13 16.11 69.07
8.1 13 24.57 68.88
8.09 13 33.01 68.88
8.16 13 41.53 68.78
84.74 13 130.03 68.68
3.52 14 68.7 68.9
7.75 15 11.78 69.22
6.9 15 18.98 69.12
8.11 15 27.45 69.02
8.13 15 35.94 68.92
8.12 15 44.42 68.81
81.98 15 130.03 68.71
2.18 16 67.3 68.92
7.78 17 10.41 69.24
7.15 17 17.87 69.13
8.13 17 26.36 69.03
8.12 17 34.84 68.92
8.12 17 43.31 68.92
8.89 17 52.59 68.78
74.14 17 130.03 68.67
7.06 18 72.38 69.0
7.98 19 15.7 69.21
7.5 19 23.53 69.13
8.73 19 32.66 69.02
8.13 19 41.15 69.02
8.11 19 49.62 68.79
8.13 19 58.11 68.79
69.04 20 65.19 69.0
8.13 20 73.69 69.0
6.56 20 80.54 69.0
10.25 20 91.24 69.0
8.13 20 99.73 69.0
7.79 21 42.86 69.33
6.54 21 49.68 69.33
6.7 21 56.67 69.21
7.99 3 65.02 69.07
5.89 4 6.15 69.4
6.08 4 12.5 69.14
8.12 4 20.98 69.02
7.64 4 28.96 68.88
8.49 4 37.82 68.74
8.24 4 46.42 68.74
80.06 4 130.03 68.48
4.81 5 70.04 68.81
7.95 6 13.33 69.05
6.99 6 20.63 69.05
9.25 6 30.29 68.91
7.23 6 37.84 68.91
9.02 6 47.26 68.76
8.14 6 55.76 68.76
71.12 6 130.03 68.62
0.0 6 130.03 68.62
7.9 7 73.27 68.95
8.09 8 16.7 69.13
8.12 8 25.18 68.98
8.13 8 33.67 68.98
7.78 8 41.79 68.98
7.85 8 49.99 68.84
76.64 8 130.03 68.7
4.49 9 69.7 69.02
7.82 10 12.85 69.35
6.72 10 19.87 69.2
8.12 10 28.35 69.06
8.13 10 36.84 69.06
8.13 10 45.34 69.06
8.12 10 53.81 69.06
8.12 10 62.3 68.91
6.42 10 69.0 68.91
6.5 11 10.77 69.09
6.51 11 17.56 69.09
6.5 11 24.35 69.09
6.5 11 31.14 69.09
7.87 11 39.36 68.94
8.12 11 47.84 68.79
8.13 11 56.33 68.79
8.13 11 64.81 68.79
7.96 12 8.11 68.81
7.96 8 16.43 68.76
9.51 8 26.37 68.76
99.26 8 130.03 68.61
6.7 9 72.01 68.78
9.61 10 17.04 68.9
8.12 10 25.52 68.81
8.13 10 34.01 68.81
91.94 10 130.03 68.7
3.34 11 68.5 68.94
8.13 11 76.99 68.94
6.79 12 19.08 69.27
7.38 12 26.78 69.17
8.12 12 35.26 69.06
8.13 12 43.75 68.95
8.13 12 52.24 68.95
8.11 12 60.71 68.84
7.31 12 68.35 68.73
6.51 12 75.14 68.73
8.67 13 19.18 68.95
8.13 13 27.67 68.95
8.12 13 36.16 68.83
89.89 13 130.03 68.71
2.14 14 67.25 69.05
7.66 15 10.23 69.26
5.62 15 16.1 69.26
8.22 15 24.68 69.15
8.12 15 33.16 69.03
8.12 15 41.64 69.03
8.12 15 50.13 68.91
8.12 15 58.61 68.91
7.73 15 66.68 68.91
6.23 16 8.17 69.12
8.09 16 16.63 68.99
8.12 16 25.1 68.86
8.13 16 33.6 68.86
8.13 16 42.08 68.86
8.13 16 50.57 68.86
8.13 16 59.07 68.86
5.7 16 65.02 68.86
8.87 2 9.26 69.06
7.76 2 17.37 68.93
8.13 2 25.86 68.93
18.62 2 45.31 68.64
81.13 2 130.03 68.64
6.49 3 71.8 68.86
7.5 4 14.62 69.07
6.9 4 21.82 68.92
8.14 4 30.31 68.92
7.56 4 38.21 68.92
8.74 4 47.33 68.79
79.18 4 130.03 68.64
4.95 5 70.18 68.98
7.74 6 13.25 69.32
6.39 6 19.93 69.17
8.61 6 28.92 69.02
8.13 6 37.41 69.02
8.12 6 45.89 69.02
8.13 6 54.39 69.02
8.12 6 62.86 68.87
6.91 7 5.06 69.06
6.5 7 11.85 69.06
5.81 7 17.92 69.06
8.24 7 26.52 68.91
8.12 7 35.0 68.76
8.13 7 43.49 68.76
8.12 7 51.98 68.76
74.69 7 130.03 68.6
4.6 9 4.81 69.12
6.5 9 11.6 69.12
7.86 9 19.8 68.84
8.14 9 28.3 68.84
8.13 9 36.79 68.84
21.38 9 59.12 68.68
68.85 10 66.01 68.86
8.13 10 74.49 68.86
6.84 11 16.62 69.2
7.57 8 24.53 68.85
8.13 8 33.02 68.85
34.42 8 68.97 68.69
62.87 9 69.61 68.81
8.69 10 13.67 69.04
8.14 10 22.16 69.04
8.12 10 30.65 69.04
8.11 10 39.11 68.81
89.14 11 67.19 69.03
7.95 12 10.48 69.29
8.13 12 18.97 69.29
8.12 12 27.45 69.17
8.13 12 35.94 69.17
8.12 12 44.43 69.05
8.13 12 52.92 69.05
7.86 12 61.12 68.93
7.53 12 68.99 68.72
5.41 13 9.62 69.07
5.2 13 15.05 69.07
5.57 13 20.87 68.95
104.53 13 130.03 68.68
0.0 13 130.03 68.68
6.2 14 71.49 69.03
6.58 15 13.34 69.38
6.97 15 20.62 69.38
6.54 15 27.45 69.25
7.77 15 35.57 68.97
8.48 15 44.42 68.97
8.13 15 52.9 68.97
8.12 15 61.39 68.97
6.01 15 67.67 68.97
8.24 15 76.27 68.82
8.13 15 84.75 68.82
8.13 15 93.24 68.82
15.1 2 44.0 69.01
7.74 2 52.08 69.01
74.64 2 130.03 68.7
1.08 3 66.15 69.06
7.96 4 9.45 69.25
8.07 4 17.88 69.14
7.15 4 25.35 69.14
9.43 4 35.2 69.14
8.12 4 43.69 69.14
8.1 4 52.15 68.82
8.13 4 60.64 68.82
6.61 4 67.54 68.82
6.5 4 74.33 68.82
5.43 5 14.99 68.86
8.13 5 23.48 68.86
8.13 5 31.97 68.86
70.3 5 105.39 68.59
27.34 6 68.92 68.94
7.49 7 11.73 69.13
8.0 7 20.08 68.98
8.25 7 28.7 68.98
8.12 7 37.18 68.82
88.91 7 130.03 68.65
3.96 8 69.15 69.0
7.49 7 11.96 68.99
8.13 7 20.44 68.99
8.13 7 28.94 68.99
8.11 7 37.41 68.82
88.68 7 130.03 68.6
0.0 7 130.03 68.6
4.88 8 70.12 68.95
7.5 9 12.93 69.17
8.11 9 21.4 68.94
8.12 9 29.88 68.88
8.12 9 38.36 68.75
8.12 9 46.85 68.75
79.65 9 130.03 68.63
3.66 10 68.84 68.98
7.66 11 11.83 69.2
6.5 11 18.62 69.2
7.45 11 26.39 69.08
8.12 11 34.87 69.02
8.12 11 43.35 68.88
8.12 11 51.84 68.88
8.0 11 60.19 68.88
7.9 11 68.44 68.88
6.31 12 10.02 69.24
5.0 12 15.24 69.1
8.45 12 24.07 68.81
8.13 12 32.56 68.81
29.04 12 62.89 68.65
64.29 12 130.03 68.65
6.76 13 72.07 68.87
7.84 14 15.25 68.94
8.36 14 23.98 68.78
8.13 14 32.47 68.78
93.41 14 130.03 68.62
2.55 15 67.68 68.84
8.01 16 11.03 69.2
6.79 16 18.13 69.04
8.12 16 26.61 68.88
8.13 16 35.1 68.88
14.03 16 49.75 68.71
76.88 16 130.03 68.71
3.72 17 68.9 69.08
8.09 18 12.34 69.27
